ID,Date,Type,Content,Unnamed: 4
824208,2026-02-01T08:58:14+00:00,text,Push guys,
824207,2026-02-01T08:58:13+00:00,text,Ye congratulations on entering the rankings,
824206,2026-02-01T08:58:13+00:00,text,Pushhh harder than anything,
9001366,2026-02-01T08:58:13+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001367,2026-02-01T08:58:13+00:00,text,Did you know they launched Index Futures?,
9001368,2026-02-01T08:58:13+00:00,text,What is that? Let me see.,
9001369,2026-02-01T08:58:13+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001370,2026-02-01T08:58:13+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
824205,2026-02-01T08:58:13+00:00,text,I love SuperEx,
824204,2026-02-01T08:58:13+00:00,text,SuperEx best projects,
824202,2026-02-01T08:58:11+00:00,text,Don't miss any opportunity,
824201,2026-02-01T08:58:11+00:00,text,Stressful time,
824200,2026-02-01T08:58:11+00:00,text,SuperEx to moon,
824199,2026-02-01T08:58:11+00:00,text,Go to moonnn,
824198,2026-02-01T08:58:11+00:00,text,So Crowded,
824197,2026-02-01T08:58:10+00:00,text,keep support SuperEx,
824196,2026-02-01T08:58:09+00:00,text,Of course,
824195,2026-02-01T08:58:09+00:00,text,which one?,
824194,2026-02-01T08:58:09+00:00,text,Proudly the part of this project,
824193,2026-02-01T08:58:09+00:00,text,Fly high all ants 😲💪,
824192,2026-02-01T08:58:09+00:00,text,Always support SuperEx,
824187,2026-02-01T08:58:05+00:00,text,Lets goooooooooooo,
824185,2026-02-01T08:58:04+00:00,text,SuperEx to the moon all,
824184,2026-02-01T08:58:04+00:00,text,Very crowded now,
824183,2026-02-01T08:58:03+00:00,text,Make a rocketttt,
824182,2026-02-01T08:58:03+00:00,text,2 minute left,
824181,2026-02-01T08:58:02+00:00,text,Always support SuperEx,
824180,2026-02-01T08:58:02+00:00,text,Sure mate,
824179,2026-02-01T08:58:01+00:00,text,Lift 🚀,
824178,2026-02-01T08:58:01+00:00,text,3 mins left only,
824177,2026-02-01T08:58:01+00:00,text,Support 💪,
824176,2026-02-01T08:58:01+00:00,text,Very good,
824174,2026-02-01T08:58:00+00:00,text,We made it guys,
824173,2026-02-01T08:58:00+00:00,text,Be careful,
824172,2026-02-01T08:58:00+00:00,text,Proudly the part of this project,
824171,2026-02-01T08:57:59+00:00,text,Let's flyy,
824170,2026-02-01T08:57:59+00:00,text,Go to moon all antsss,
824169,2026-02-01T08:57:58+00:00,text,Is it time to sell?,
824168,2026-02-01T08:57:58+00:00,text,Stay friendly guys no spam pls,
824166,2026-02-01T08:57:57+00:00,text,Eat healthy food befor going to work,
824165,2026-02-01T08:57:57+00:00,text,Take a rocket,
824163,2026-02-01T08:57:56+00:00,text,Support SuperEx,
824162,2026-02-01T08:57:56+00:00,text,Everyone  Support mw,
824161,2026-02-01T08:57:56+00:00,text,Be careful,
824160,2026-02-01T08:57:56+00:00,text,Best project,
824159,2026-02-01T08:57:55+00:00,text,Let's go to the moon,
824158,2026-02-01T08:57:54+00:00,text,Fly highhh,
824157,2026-02-01T08:57:54+00:00,text,Keep peace and respect,
824156,2026-02-01T08:57:53+00:00,text,Flying high mates,
824155,2026-02-01T08:57:52+00:00,text,Cute dancing,
824154,2026-02-01T08:57:52+00:00,text,Always support SuperEx,
824153,2026-02-01T08:57:52+00:00,text,SuperEx to the moon,
824152,2026-02-01T08:57:51+00:00,text,We are best,
824151,2026-02-01T08:57:51+00:00,text,Don't worry,
824150,2026-02-01T08:57:50+00:00,text,goall,
824148,2026-02-01T08:57:50+00:00,text,3 mnt more,
824147,2026-02-01T08:57:49+00:00,text,Keep support SuperEx,
824146,2026-02-01T08:57:49+00:00,text,Fly high all ants,
9001371,2026-02-01T08:57:49+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001372,2026-02-01T08:57:49+00:00,text,Did you know they launched Index Futures?,
9001373,2026-02-01T08:57:49+00:00,text,What is that? Let me see.,
9001374,2026-02-01T08:57:49+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001375,2026-02-01T08:57:49+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
824145,2026-02-01T08:57:48+00:00,text,keep support meme,
824144,2026-02-01T08:57:48+00:00,text,Massge not sent,
824143,2026-02-01T08:57:48+00:00,text,no more,
824142,2026-02-01T08:57:48+00:00,text,Lift guys,
824141,2026-02-01T08:57:47+00:00,text,Always stay hydrated,
824140,2026-02-01T08:57:45+00:00,text,Let's go to the moon,
824139,2026-02-01T08:57:45+00:00,text,Lift together,
824138,2026-02-01T08:57:45+00:00,text,"Good luck, good luck",
824137,2026-02-01T08:57:45+00:00,text,any restriction here,
824136,2026-02-01T08:57:44+00:00,text,"Big lose. 
Net big slow",
824134,2026-02-01T08:57:44+00:00,text,Thanksgiving to SuperEx,
824128,2026-02-01T08:57:41+00:00,text,Let's goooo pushhh SuperEx,
824125,2026-02-01T08:57:40+00:00,text,Will get,
824124,2026-02-01T08:57:40+00:00,text,Stay humble,
824123,2026-02-01T08:57:39+00:00,text,Keep calm,
824121,2026-02-01T08:57:39+00:00,text,SuperEx is the best,
824120,2026-02-01T08:57:38+00:00,text,We all love memes,
824119,2026-02-01T08:57:36+00:00,text,Lfg,
824116,2026-02-01T08:57:35+00:00,text,Burn spirit bro 🔥,
824115,2026-02-01T08:57:35+00:00,text,Lift together,
824113,2026-02-01T08:57:35+00:00,text,Fly high all ants 💪,
824112,2026-02-01T08:57:35+00:00,text,Congratulations you got a prize,
824111,2026-02-01T08:57:34+00:00,text,Lift,
824110,2026-02-01T08:57:34+00:00,text,Keep calm,
824109,2026-02-01T08:57:33+00:00,text,PUSHHH HARD GUYS ITS 2 MINUTES LEFT,
824108,2026-02-01T08:57:33+00:00,text,Drink water guyss,
824106,2026-02-01T08:57:32+00:00,text,It's almost end stop spam,
824105,2026-02-01T08:57:31+00:00,text,Don't forget to check the rank,
824104,2026-02-01T08:57:31+00:00,text,😂,
824103,2026-02-01T08:57:31+00:00,text,Lift guys,
824102,2026-02-01T08:57:30+00:00,text,Wow only 2 to 3 minutes left,
824100,2026-02-01T08:57:30+00:00,text,Fly to moon,
824099,2026-02-01T08:57:30+00:00,text,SuperEx is the best,
824098,2026-02-01T08:57:29+00:00,text,Keep the same spirit,
824096,2026-02-01T08:57:28+00:00,text,Go to the top,
824095,2026-02-01T08:57:28+00:00,text,Spammers finally winning,
824094,2026-02-01T08:57:27+00:00,text,Let's goooo,
824092,2026-02-01T08:57:26+00:00,text,Pump high,
824091,2026-02-01T08:57:25+00:00,text,Fly high friends,
824090,2026-02-01T08:57:25+00:00,text,Can it be sold yet?,
824089,2026-02-01T08:57:24+00:00,text,Together we push SuperEx to the top,
824088,2026-02-01T08:57:24+00:00,text,Stay active,
824086,2026-02-01T08:57:23+00:00,text,Pump it harddd guysss,
824080,2026-02-01T08:57:20+00:00,text,3 minutes left,
824079,2026-02-01T08:57:20+00:00,text,LIFTTT I WINNN LETS GOOO,
824078,2026-02-01T08:57:20+00:00,text,It's almost end stop spam,
824076,2026-02-01T08:57:19+00:00,text,Don't make any mistake guys,
824073,2026-02-01T08:57:17+00:00,text,Fly to moon,
824072,2026-02-01T08:57:17+00:00,text,Let's go,
824071,2026-02-01T08:57:17+00:00,text,Keep supporting guys,
9001376,2026-02-01T08:57:17+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001377,2026-02-01T08:57:17+00:00,text,Did you know they launched Index Futures?,
9001378,2026-02-01T08:57:17+00:00,text,What is that? Let me see.,
9001379,2026-02-01T08:57:17+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001380,2026-02-01T08:57:17+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
824070,2026-02-01T08:57:17+00:00,text,Keep flying,
824068,2026-02-01T08:57:16+00:00,text,What it is,
824067,2026-02-01T08:57:16+00:00,text,We love you buddy,
824066,2026-02-01T08:57:15+00:00,text,Pump hard and go to moon,
824065,2026-02-01T08:57:15+00:00,text,Pump hard,
824064,2026-02-01T08:57:14+00:00,text,I am longly,
824063,2026-02-01T08:57:14+00:00,text,What is your rank?,
824061,2026-02-01T08:57:13+00:00,text,3 minutesss moreee,
824060,2026-02-01T08:57:13+00:00,text,PUSHH MEMECOTE ITS 2 MINUTES,
824059,2026-02-01T08:57:13+00:00,text,Together we push SuperEx to the top,
824046,2026-02-01T08:57:06+00:00,text,Keep supporting 🙏🫂,
824045,2026-02-01T08:57:06+00:00,text,We have to feel this rain,
824044,2026-02-01T08:57:06+00:00,text,Go highhh,
824043,2026-02-01T08:57:05+00:00,text,Lfg,
824041,2026-02-01T08:57:04+00:00,text,I lose my rank,
824040,2026-02-01T08:57:04+00:00,text,Keep fly,
824039,2026-02-01T08:57:04+00:00,text,Stay happy,
824038,2026-02-01T08:57:03+00:00,text,Mods are doing great job,
824037,2026-02-01T08:57:02+00:00,text,Go go,
824034,2026-02-01T08:57:01+00:00,text,Pump it,
824033,2026-02-01T08:57:01+00:00,text,We are near the end,
824032,2026-02-01T08:57:01+00:00,text,"Keep fighting, secure your place",
824031,2026-02-01T08:57:00+00:00,text,I am in bro,
824030,2026-02-01T08:57:00+00:00,text,Go go go keep supporting 💪 keep hustling and keep pushing,
824029,2026-02-01T08:56:57+00:00,text,Check pinned massages,
824028,2026-02-01T08:56:56+00:00,text,Everone moon,
824027,2026-02-01T08:56:56+00:00,text,Go high for emecoree,
824026,2026-02-01T08:56:55+00:00,text,Fly mooOON,
824024,2026-02-01T08:56:53+00:00,text,Always smile,
824023,2026-02-01T08:56:52+00:00,text,Keep strong,
824022,2026-02-01T08:56:51+00:00,text,Pump it,
824021,2026-02-01T08:56:51+00:00,text,what?,
824019,2026-02-01T08:56:51+00:00,text,You are at 6,
824018,2026-02-01T08:56:51+00:00,text,⚡**Spamming** **=** **Disqualification! Don’t spam multiple messages** ⚡,
824016,2026-02-01T08:56:50+00:00,text,Keep spirit,
824015,2026-02-01T08:56:49+00:00,text,Heea boys chil,
824014,2026-02-01T08:56:49+00:00,text,SuperEx is always the greatest,
824013,2026-02-01T08:56:48+00:00,text,Have you entered the ranks bro,
824012,2026-02-01T08:56:48+00:00,text,Go done,
824010,2026-02-01T08:56:47+00:00,text,Let's build storng community together! 💪✨,
824009,2026-02-01T08:56:46+00:00,text,Lovely project SuperEx,
824008,2026-02-01T08:56:45+00:00,text,active ranking,
824007,2026-02-01T08:56:44+00:00,text,Nice project SuperEx,
824006,2026-02-01T08:56:44+00:00,text,Pump it,
824005,2026-02-01T08:56:44+00:00,text,Only few mn left,
824004,2026-02-01T08:56:44+00:00,text,Stop spaming guys please 🥺,
824003,2026-02-01T08:56:44+00:00,text,Spammer eat ranksss,
824002,2026-02-01T08:56:44+00:00,text,No more fud,
824001,2026-02-01T08:56:43+00:00,text,Pump hard and go to moon,
824000,2026-02-01T08:56:43+00:00,text,Check DM🤙,
9001381,2026-02-01T08:56:43+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001382,2026-02-01T08:56:43+00:00,text,Did you know they launched Index Futures?,
9001383,2026-02-01T08:56:43+00:00,text,What is that? Let me see.,
9001384,2026-02-01T08:56:43+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001385,2026-02-01T08:56:43+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823999,2026-02-01T08:56:41+00:00,text,"The eliminated users will be banned of course, even though the rank is high",
823998,2026-02-01T08:56:40+00:00,text,Yes dude,
823997,2026-02-01T08:56:39+00:00,text,Keep push,
823996,2026-02-01T08:56:39+00:00,text,Goo budddy gooo,
823995,2026-02-01T08:56:38+00:00,text,goat,
823994,2026-02-01T08:56:38+00:00,text,Last 4 mnt,
823993,2026-02-01T08:56:38+00:00,text,Flying free,
823992,2026-02-01T08:56:37+00:00,text,Keep chay clean,
823991,2026-02-01T08:56:37+00:00,text,Pump it,
823990,2026-02-01T08:56:35+00:00,text,Last 4 minutesss,
823989,2026-02-01T08:56:35+00:00,text,nice project,
823988,2026-02-01T08:56:34+00:00,text,Let's build storng community together! 💪✨,
823978,2026-02-01T08:56:31+00:00,text,Let's goo pushh all giys,
823976,2026-02-01T08:56:30+00:00,text,Go to moon,
823975,2026-02-01T08:56:29+00:00,text,Stay active,
823973,2026-02-01T08:56:29+00:00,text,Don't panic,
823972,2026-02-01T08:56:28+00:00,text,Lovely project SuperEx,
823971,2026-02-01T08:56:28+00:00,text,go go go,
823970,2026-02-01T08:56:28+00:00,text,Be careful,
823969,2026-02-01T08:56:27+00:00,text,I think the 10$ will use to buy some medicine hahaha,
823968,2026-02-01T08:56:27+00:00,text,SuperEx to the moon,
823967,2026-02-01T08:56:26+00:00,text,Let's gooo,
823966,2026-02-01T08:56:26+00:00,text,Lift higher,
823965,2026-02-01T08:56:23+00:00,text,SuperEx to the moon,
823964,2026-02-01T08:56:23+00:00,text,Bro my rank 😂,
823963,2026-02-01T08:56:22+00:00,text,Yeah,
823962,2026-02-01T08:56:21+00:00,text,"The winners will be announced on the official channel sir, calm down",
823960,2026-02-01T08:56:20+00:00,text,Keep the energy and motivation,
823959,2026-02-01T08:56:20+00:00,text,4 Minutes,
823958,2026-02-01T08:56:19+00:00,text,always spirit,
823957,2026-02-01T08:56:19+00:00,text,Let's go to the moon,
823955,2026-02-01T08:56:17+00:00,text,4 minutes more then I will rest 🤣,
823953,2026-02-01T08:56:17+00:00,text,Let's flyy,
823951,2026-02-01T08:56:16+00:00,text,Let's go to the moon,
823948,2026-02-01T08:56:14+00:00,text,It's lagging 😭😭 the rank list,
823947,2026-02-01T08:56:14+00:00,text,Hallo dude,
823946,2026-02-01T08:56:14+00:00,text,I'm ranked 52,
823945,2026-02-01T08:56:13+00:00,text,"The winners will be announced on the official channel sir, calm down",
823944,2026-02-01T08:56:13+00:00,text,smile everytime,
823943,2026-02-01T08:56:13+00:00,text,Lfg go high,
823941,2026-02-01T08:56:12+00:00,text,Where is aritraaa,
823940,2026-02-01T08:56:12+00:00,text,big community,
823939,2026-02-01T08:56:12+00:00,text,nice shoot,
823938,2026-02-01T08:56:11+00:00,text,They will get,
823937,2026-02-01T08:56:11+00:00,text,Keep going,
823936,2026-02-01T08:56:11+00:00,text,"We love SuperEx,",
823935,2026-02-01T08:56:11+00:00,text,SuperEx to the moon,
823934,2026-02-01T08:56:10+00:00,text,"Keep the work great and do push the rank , community is great",
823933,2026-02-01T08:56:10+00:00,text,Keep spirit,
823931,2026-02-01T08:56:09+00:00,text,SuperEx to the moon,
9001386,2026-02-01T08:56:09+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001387,2026-02-01T08:56:09+00:00,text,Did you know they launched Index Futures?,
9001388,2026-02-01T08:56:09+00:00,text,What is that? Let me see.,
9001389,2026-02-01T08:56:09+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001390,2026-02-01T08:56:09+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823930,2026-02-01T08:56:09+00:00,text,It's a very best community,
823929,2026-02-01T08:56:07+00:00,text,4 minute guys,
823927,2026-02-01T08:56:06+00:00,text,What's my rank buddy,
823926,2026-02-01T08:56:06+00:00,text,Lest go mates,
823925,2026-02-01T08:56:06+00:00,text,Keep supporting 💪,
823924,2026-02-01T08:56:05+00:00,text,Lift up,
823923,2026-02-01T08:56:05+00:00,text,"No Fear, No Limits: Embrace the SuperEx Spirit!",
823922,2026-02-01T08:56:04+00:00,text,Let's flyyy,
823921,2026-02-01T08:56:04+00:00,text,I love SuperEx,
823919,2026-02-01T08:56:02+00:00,text,Hahah ok,
823918,2026-02-01T08:56:02+00:00,text,They are still in rank,
823917,2026-02-01T08:56:01+00:00,text,keep spirit,
823916,2026-02-01T08:56:01+00:00,text,Yes right,
823915,2026-02-01T08:56:00+00:00,text,I don't know buddy I cant check my rank still now,
823914,2026-02-01T08:56:00+00:00,text,Be careful,
823913,2026-02-01T08:56:00+00:00,text,Haha go do more,
823912,2026-02-01T08:55:59+00:00,text,Go budddy gooo,
823911,2026-02-01T08:55:59+00:00,text,Always support,
823910,2026-02-01T08:55:58+00:00,text,keep support,
823909,2026-02-01T08:55:57+00:00,text,Keep smile,
823908,2026-02-01T08:55:57+00:00,text,keep spirit,
823907,2026-02-01T08:55:57+00:00,text,5 minutes to go,
823906,2026-02-01T08:55:57+00:00,text,We will be happy hahaha,
823905,2026-02-01T08:55:56+00:00,text,4 minutes left 😍😍,
823903,2026-02-01T08:55:55+00:00,text,SuperEx best projects,
823901,2026-02-01T08:55:54+00:00,text,Everone moon,
823900,2026-02-01T08:55:53+00:00,text,SuperEx always see you all guys,
823898,2026-02-01T08:55:52+00:00,text,Keep support SuperEx,
823895,2026-02-01T08:55:50+00:00,text,Enjoy all,
823894,2026-02-01T08:55:49+00:00,text,Best project,
823892,2026-02-01T08:55:49+00:00,text,keep support SuperEx,
823891,2026-02-01T08:55:49+00:00,text,Nice dude,
823890,2026-02-01T08:55:47+00:00,text,No spamm guys,
823889,2026-02-01T08:55:47+00:00,text,Let's go all with me,
823888,2026-02-01T08:55:46+00:00,text,Fly highhh all antssss,
823887,2026-02-01T08:55:45+00:00,text,I mean not qualified,
823884,2026-02-01T08:55:43+00:00,text,All are going to moon nowwww,
823883,2026-02-01T08:55:43+00:00,text,Last few minite,
823881,2026-02-01T08:55:42+00:00,text,Your mum rank push so fast 😀,
823880,2026-02-01T08:55:42+00:00,text,Don't give up,
823879,2026-02-01T08:55:42+00:00,text,Keep watching sir,
823878,2026-02-01T08:55:41+00:00,text,good job,
823877,2026-02-01T08:55:39+00:00,text,No spam please,
823876,2026-02-01T08:55:39+00:00,text,End chat season,
823875,2026-02-01T08:55:39+00:00,text,sheep,
823873,2026-02-01T08:55:38+00:00,text,Don't spam guys,
823872,2026-02-01T08:55:37+00:00,text,Yes ofc brothef,
823870,2026-02-01T08:55:36+00:00,text,Everyone enjoy,
823869,2026-02-01T08:55:34+00:00,text,Keep it up,
823868,2026-02-01T08:55:34+00:00,text,I need enrgy too,
9001391,2026-02-01T08:55:34+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001392,2026-02-01T08:55:34+00:00,text,Did you know they launched Index Futures?,
9001393,2026-02-01T08:55:34+00:00,text,What is that? Let me see.,
9001394,2026-02-01T08:55:34+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001395,2026-02-01T08:55:34+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823866,2026-02-01T08:55:33+00:00,text,Do it until end,
823864,2026-02-01T08:55:33+00:00,text,Buy OTC 0.1$/M,
823863,2026-02-01T08:55:33+00:00,text,long time,
823862,2026-02-01T08:55:33+00:00,text,Wow nice work together,
823861,2026-02-01T08:55:32+00:00,text,only 5 m. Left,
823860,2026-02-01T08:55:32+00:00,text,Not banned haha,
823859,2026-02-01T08:55:32+00:00,text,Don't know,
823858,2026-02-01T08:55:32+00:00,text,Spammmers are fasstttt,
823857,2026-02-01T08:55:31+00:00,text,Active ranking,
823856,2026-02-01T08:55:31+00:00,text,SuperEx best forever,
823854,2026-02-01T08:55:30+00:00,text,All are going to moon nowwww,
823853,2026-02-01T08:55:30+00:00,text,Please stop,
823852,2026-02-01T08:55:30+00:00,text,SuperEx to moon soon,
823850,2026-02-01T08:55:29+00:00,text,SuperEx is the love,
823849,2026-02-01T08:55:29+00:00,text,Yepp,
823848,2026-02-01T08:55:28+00:00,text,time very good,
823847,2026-02-01T08:55:27+00:00,text,Big spamer,
823846,2026-02-01T08:55:26+00:00,text,Mod is see you all guys,
823845,2026-02-01T08:55:25+00:00,text,Wow amazing 😮,
823844,2026-02-01T08:55:25+00:00,text,Moon 🌝,
823843,2026-02-01T08:55:25+00:00,text,They have banned so how ?,
823842,2026-02-01T08:55:24+00:00,text,long time,
823841,2026-02-01T08:55:24+00:00,text,Yes bro,
823840,2026-02-01T08:55:23+00:00,text,5 minutes more,
823839,2026-02-01T08:55:22+00:00,text,Hahaha,
823838,2026-02-01T08:55:22+00:00,text,What buddy!!,
823837,2026-02-01T08:55:21+00:00,text,Don't make any mistake,
823836,2026-02-01T08:55:21+00:00,text,Lfg,
823835,2026-02-01T08:55:21+00:00,text,"We love SuperEx,",
823834,2026-02-01T08:55:20+00:00,text,go go go,
823833,2026-02-01T08:55:19+00:00,text,Long on,
823832,2026-02-01T08:55:18+00:00,text,nice support,
823831,2026-02-01T08:55:18+00:00,text,Do fun and enjoy,
823830,2026-02-01T08:55:17+00:00,text,So much spam,
823829,2026-02-01T08:55:16+00:00,text,All are going to moon nowwww,
823828,2026-02-01T08:55:16+00:00,text,Lfg go high,
823827,2026-02-01T08:55:16+00:00,text,what happens in 5-6 min?,
823826,2026-02-01T08:55:15+00:00,text,Energy is needes,
823825,2026-02-01T08:55:15+00:00,text,goat,
823824,2026-02-01T08:55:14+00:00,text,That's cheating hahahah,
823823,2026-02-01T08:55:13+00:00,text,Bro 😎😎😎😂😂,
823822,2026-02-01T08:55:13+00:00,text,Hmmm @Sanjib_9064 how are you doing it🤔,
823821,2026-02-01T08:55:12+00:00,text,Really funny,
823820,2026-02-01T08:55:12+00:00,text,SuperEx to moon soon,
823819,2026-02-01T08:55:12+00:00,text,The last 5 mnt,
823818,2026-02-01T08:55:12+00:00,text,Let's go to the moon,
823816,2026-02-01T08:55:10+00:00,text,5 minutes left,
823815,2026-02-01T08:55:10+00:00,text,Not spam okey you want got banned?,
823814,2026-02-01T08:55:10+00:00,text,Dude i got headache,
823813,2026-02-01T08:55:10+00:00,text,Spam> Disqualification,
9001396,2026-02-01T08:55:10+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001397,2026-02-01T08:55:10+00:00,text,Did you know they launched Index Futures?,
9001398,2026-02-01T08:55:10+00:00,text,What is that? Let me see.,
9001399,2026-02-01T08:55:10+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001400,2026-02-01T08:55:10+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823812,2026-02-01T08:55:07+00:00,text,Enjoy typing,
823811,2026-02-01T08:55:06+00:00,text,It's not good,
823810,2026-02-01T08:55:06+00:00,text,any restricted area?,
823809,2026-02-01T08:55:06+00:00,text,Energy is needes,
823808,2026-02-01T08:55:06+00:00,text,Don't panic,
823807,2026-02-01T08:55:05+00:00,text,They spamming in another level,
823806,2026-02-01T08:55:05+00:00,text,😂😂,
823805,2026-02-01T08:55:05+00:00,text,Please dont spam,
823804,2026-02-01T08:55:04+00:00,text,Okay guys so we're getting close to results 😁,
823803,2026-02-01T08:55:03+00:00,text,Be careful guys,
823802,2026-02-01T08:55:03+00:00,text,They will get 10$,
823801,2026-02-01T08:55:03+00:00,text,Stop spaming guys,
823800,2026-02-01T08:55:02+00:00,text,tasya done dis,
823798,2026-02-01T08:55:01+00:00,text,Funny,
823797,2026-02-01T08:55:00+00:00,text,Yesss,
823796,2026-02-01T08:54:59+00:00,text,Lfg go high,
823795,2026-02-01T08:54:58+00:00,text,Go to moonn,
823794,2026-02-01T08:54:58+00:00,text,😁😁,
823793,2026-02-01T08:54:58+00:00,text,Not spam okey you want got banned?,
823792,2026-02-01T08:54:57+00:00,text,Okay guys so we're getting close to results 😁,
823791,2026-02-01T08:54:57+00:00,text,😒😒,
823790,2026-02-01T08:54:56+00:00,text,The message content is increasing so fast like the crypto market price hahaha😂😂😂,
823789,2026-02-01T08:54:56+00:00,text,Wait wait wait hahaha 😆,
823788,2026-02-01T08:54:56+00:00,text,Wen ban yr 😭😭😭,
823787,2026-02-01T08:54:55+00:00,text,6 minute,
823785,2026-02-01T08:54:54+00:00,text,Don't spam,
823784,2026-02-01T08:54:54+00:00,text,SuperEx is always in the heart,
823783,2026-02-01T08:54:51+00:00,text,Wth he really spamming hahahhaha,
823782,2026-02-01T08:54:51+00:00,text,Yeahhh,
823781,2026-02-01T08:54:49+00:00,text,Lfg go high,
823780,2026-02-01T08:54:49+00:00,text,"Let's keep the atmosphere positive and the chat fair for everyone! 🎉✨

Avoid spam by sending multiple messages at once, make them all one message! 📝💡

💪 Together, we make",
823778,2026-02-01T08:54:48+00:00,text,SuperEx is always in the heart,
823777,2026-02-01T08:54:48+00:00,text,Wait guys my phone lag,
823776,2026-02-01T08:54:47+00:00,text,We are in hurrry,
823775,2026-02-01T08:54:47+00:00,text,Very lol,
823774,2026-02-01T08:54:46+00:00,text,Report,
823773,2026-02-01T08:54:46+00:00,text,We are moving to moon,
823772,2026-02-01T08:54:45+00:00,text,"Let's keep the atmosphere positive and the chat fair for everyone! 🎉✨

Avoid spam by sending multiple messages at once, make them all one message! 📝💡

💪 Together, we make",
823771,2026-02-01T08:54:44+00:00,text,Banned scammers,
823770,2026-02-01T08:54:44+00:00,text,We need to stay more,
823769,2026-02-01T08:54:43+00:00,text,SuperEx is the best,
823768,2026-02-01T08:54:43+00:00,text,Go to moon guysss,
823767,2026-02-01T08:54:43+00:00,text,SuperEx is the best,
823766,2026-02-01T08:54:42+00:00,text,Thanks,
823764,2026-02-01T08:54:41+00:00,text,Please be patient guys 😭🙏,
823763,2026-02-01T08:54:40+00:00,text,It's 6 minute again,
823762,2026-02-01T08:54:39+00:00,text,"Let's keep the atmosphere positive and the chat fair for everyone! 🎉✨

Avoid spam by sending multiple messages at once, make them all one message! 📝💡

💪 Together, we make",
823761,2026-02-01T08:54:37+00:00,text,Be strong 💪🏻,
823759,2026-02-01T08:54:36+00:00,text,Remove him modddd,
823758,2026-02-01T08:54:36+00:00,text,Push SuperEx let's gooo,
9001401,2026-02-01T08:54:36+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001402,2026-02-01T08:54:36+00:00,text,Did you know they launched Index Futures?,
9001403,2026-02-01T08:54:36+00:00,text,What is that? Let me see.,
9001404,2026-02-01T08:54:36+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001405,2026-02-01T08:54:36+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823755,2026-02-01T08:54:33+00:00,text,to what?,
823754,2026-02-01T08:54:32+00:00,text,Be strong ants,
823753,2026-02-01T08:54:30+00:00,text,SuperEx is the best,
823752,2026-02-01T08:54:30+00:00,text,Heartless man gone,
823750,2026-02-01T08:54:29+00:00,text,We can make something crazy,
823749,2026-02-01T08:54:29+00:00,text,SuperEx is always on top.,
823748,2026-02-01T08:54:27+00:00,text,😂😂,
823746,2026-02-01T08:54:26+00:00,text,Nice,
823744,2026-02-01T08:54:25+00:00,text,We r  u trying so hard,
823743,2026-02-01T08:54:25+00:00,text,SuperEx best project,
823742,2026-02-01T08:54:25+00:00,text,@nQueenni  @kalashmcore,
823741,2026-02-01T08:54:25+00:00,text,Indeed bro,
823740,2026-02-01T08:54:24+00:00,text,Thanks,
823739,2026-02-01T08:54:24+00:00,text,Very Spam,
823738,2026-02-01T08:54:23+00:00,text,Be strong ants,
823737,2026-02-01T08:54:23+00:00,text,Lets gooooo,
823736,2026-02-01T08:54:23+00:00,text,U tooo buddy don't spam,
823735,2026-02-01T08:54:21+00:00,text,Fly highhh,
823734,2026-02-01T08:54:21+00:00,text,6 more minutes,
823733,2026-02-01T08:54:20+00:00,text,Wow headshot,
823732,2026-02-01T08:54:20+00:00,text,@kalashmcore,
823731,2026-02-01T08:54:16+00:00,text,"We love SuperEx,",
823730,2026-02-01T08:54:16+00:00,text,Active ranking,
823728,2026-02-01T08:54:16+00:00,text,Push rank,
823727,2026-02-01T08:54:15+00:00,text,Yeßsir,
